,decimalLatitude,decimalLongitude,occurrenceStatus,normalized_ppt_mean,normalized_srad_mean,normalized_tmax_mean,normalized_tmin_mean,normalized_vap_mean,normalized_ws_mean
17,-34.215131,150.658012,0,0.012649964480028766,0.01341512970802972,0.013444332962924084,0.012186164354759853,0.012897397198477012,0.011938434750667656
18,-33.7855,150.999,0,0.012694350320309569,0.013334184729774176,0.013848760684198122,0.014344250431448134,0.01392145590767373,0.013988530797551694
19,-33.706904,150.361672,0,0.016570714178281966,0.013436790462178487,0.010978288134390748,0.009212634433964556,0.010649210590833501,0.01115890736404632
20,-33.707736,150.985161,0,0.012916279521713583,0.013459591508033372,0.013767875139943313,0.013936528793852244,0.013740041572430946,0.012711825106519537
21,-33.4731,150.173,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
22,-34.137119,151.11419,0,0.01673937930608885,0.013338745212560439,0.01317856790791995,0.014920753289933628,0.014331758933422265,0.016658565651397273
23,-33.842987,151.062195,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
24,-33.78013,151.117355,0,0.014922519502405864,0.013329624931026128,0.013624400939298025,0.014854375673690525,0.014187645150687132,0.013988530797551694
25,-33.9022,150.905,0,0.011303594228235566,0.013427670180644176,0.014017272427313598,0.01416219926267922,0.013814640642889155,0.01314148576060477
26,-33.769087,150.481652,0,0.014333666762869344,0.013474413248098283,0.012496817165121655,0.010369429126407191,0.011722440475910709,0.010121582701099996
27,-33.4769,150.17,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
28,-33.7683,151.124,0,0.014922519502405864,0.013329624931026128,0.013624400939298025,0.014854375673690525,0.014187645150687132,0.013988530797551694
29,-33.714458,151.082952,0,0.01601145223565713,0.013325064448239865,0.013398113807429111,0.014308219322807611,0.013877374176367266,0.013454523679470268
30,-33.6655,150.923,0,0.011993054043872886,0.013522295239182079,0.013829502991618827,0.013570526279426235,0.013758690322766949,0.012472442605310625
31,-33.701857,150.371143,0,0.016570714178281966,0.013436790462178487,0.010978288134390748,0.009212634433964556,0.010649210590833501,0.01115890736404632
32,-33.756594,150.629932,0,0.011256249095211562,0.013559918025101874,0.01418289655649918,0.012846108304161292,0.013060160748826696,0.01019524069672198
33,-33.931468,150.632847,0,0.010694028570016969,0.01354395667736906,0.014043270196744869,0.012557856021545691,0.013151715818117578,0.010821315429610666
34,-33.700714,150.584196,0,0.013144126243343834,0.013518875048101935,0.013532923433023048,0.011801201033348998,0.012504048137004054,0.009961995594563292
35,-33.705932,151.148717,0,0.01652336869017124,0.013354706560293252,0.01329700745486449,0.014234263755621212,0.014046920940072857,0.013669354374793654
36,-33.45191,150.28294,0,0.013883890839835081,0.013491514203499,0.0105642298335654,0.00836305442408503,0.010308422277361888,0.01152718813513696
37,-33.9889,151.026,0,0.013093822882836793,0.013304543301759002,0.013633066669857152,0.014731114498662408,0.014284285595437847,0.015081098681003925
38,-33.756195,150.623178,0,0.012067031036152094,0.013548517160155323,0.013793875220390134,0.012081865124547056,0.012768542593957027,0.010060202818105405
39,-33.5179,150.874,0,0.01104911529226339,0.01362490097158639,0.014150156976954273,0.01329555134058801,0.01364679069980109,0.011441255709695296
40,-33.769111,150.481688,0,0.014333666762869344,0.013474413248098283,0.012496817165121655,0.010369429126407191,0.011722440475910709,0.010121582701099996
41,-33.5174,150.874,0,0.01104911529226339,0.01362490097158639,0.014150156976954273,0.01329555134058801,0.01364679069980109,0.011441255709695296
42,-33.8109,150.763,0,0.01074137334795425,0.013548517160155323,0.014092381010446952,0.013295550202757538,0.01345859620303804,0.01153332737559104
43,-34.029946,150.725926,0,0.011256249095211562,0.01349607400224705,0.013997051041249898,0.012990233876553858,0.013272093440499776,0.011877054867673065
44,-34.1477,150.827,0,0.014277444816875902,0.013342165403640582,0.013228638370829226,0.012804385198584758,0.013180538371208894,0.013209003410930358
45,-34.056391,150.770544,0,0.012067031036152094,0.013447051035418916,0.013903648459021659,0.013322100338990402,0.013297525404191686,0.012171678747984032
46,-33.785484,150.978769,0,0.012694350320309569,0.013334184729774176,0.013848760684198122,0.014344250431448134,0.01392145590767373,0.013988530797551694
47,-33.4748,150.172,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
48,-33.847066,151.037493,0,0.012380689790514026,0.013223599007541671,0.013873797071160534,0.014871447682091908,0.014209685507701091,0.01518544440843858
49,-33.5537,150.28,0,0.014789361981563456,0.013481252946220353,0.010694225613768402,0.008816291670003565,0.010403367936052175,0.011975262459495949
50,-33.41325,150.227513,0,0.013620535445980188,0.0134687124736059,0.010173283999256977,0.007771383716492986,0.010050712457954789,0.01215326434114873
51,-33.786955,151.143859,0,0.01605287842810801,0.013304543301759002,0.013504034005384668,0.01494350762371201,0.014250377666886697,0.013859632895950741
52,-34.095501,150.979344,0,0.015250974720483805,0.01332164425715972,0.013078421204562523,0.013752579154940854,0.013680701680187882,0.014307707956871273
53,-33.94104,150.84079,0,0.0112029860868746,0.013449331618831157,0.014012458004168775,0.013928942878095643,0.013719697018755965,0.012859138151517336
54,-33.669692,150.918587,0,0.011948668203592083,0.01350861515889972,0.013937349421035423,0.013934632030455474,0.01373665098303154,0.012564513166364056
55,-33.8638,150.813,0,0.011282880599380042,0.013498353901621072,0.013920982808909351,0.013341064559466665,0.013461986792437446,0.012263751150441319
56,-33.373648,150.187262,0,0.013120454387005275,0.013470992372979924,0.01012898934196138,0.007469858755204946,0.0099320292147216,0.012318993634385685
57,-33.924979,150.697149,0,0.010948507505989144,0.013518875048101935,0.013992236618105074,0.012709567509694856,0.013182233157269324,0.011257115324149978
58,-33.414196,150.191039,0,0.013496255093193943,0.013448191327125037,0.009914257865597043,0.007352282750130008,0.009857429126984842,0.01268727330063401
59,-33.759992,150.859431,0,0.0112029860868746,0.013460732483777708,0.014102010434490487,0.01384550121826446,0.01362475034278713,0.011858640829118534
60,-33.833824,151.06688,0,0.013300956330698242,0.01329428272851857,0.013821801532297995,0.015002295910707097,0.014343627522238006,0.015031992859548243
61,-33.756195,150.623208,0,0.012067031036152094,0.013548517160155323,0.013793875220390134,0.012081865124547056,0.012768542593957027,0.010060202818105405
62,-33.434583,150.223178,0,0.013803996327329636,0.013473272272353946,0.010170394652065418,0.007864306803864017,0.010049016247704393,0.012263748572475922
63,-34.011473,150.718862,0,0.011256249095211562,0.01349607400224705,0.013997051041249898,0.012990233876553858,0.013272093440499776,0.011877054867673065
64,-33.4796,150.171,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
65,-33.608365,150.884341,0,0.01152848236729606,0.013559918025101874,0.013989349581929064,0.013428296332599968,0.01371291278812151,0.012079609291772915
66,-33.699086,150.584332,0,0.013144126243343834,0.013518875048101935,0.013532923433023048,0.011801201033348998,0.012504048137004054,0.009961995594563292
67,-33.430165,150.260458,0,0.013883890839835081,0.013491514203499,0.0105642298335654,0.00836305442408503,0.010308422277361888,0.01152718813513696
68,-34.201747,150.857948,0,0.01623042178923122,0.013298843211304834,0.012828061956969493,0.012669745718836976,0.013131369229885502,0.014209499628486846
69,-33.685981,150.329793,0,0.01721874638112152,0.013423110381896126,0.010515122486386643,0.008958520478999362,0.010376241186299835,0.011551741414145573
70,-33.256528,150.187936,0,0.010640765561680006,0.01369216518552136,0.011790032924130382,0.008969897304539412,0.010834015515475692,0.011115940783044719
71,-33.771487,151.10499,0,0.014922519502405864,0.013329624931026128,0.013624400939298025,0.014854375673690525,0.014187645150687132,0.013988530797551694
72,-33.604675,151.021092,0,0.014031843048959887,0.013449331618831157,0.013464555504495561,0.01346053562119266,0.013756996553985068,0.01373073536263056
73,-33.5947,150.26,0,0.01536933684287037,0.013456171316953227,0.010537270103911386,0.008789741875119843,0.010347418633208517,0.012190093523100107
74,-33.837371,151.07597,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
75,-33.700378,150.484243,0,0.015123735430041077,0.013484673137300498,0.012395709657049257,0.010369431402068136,0.011605449373813725,0.010115444197207458
76,-34.06906,150.448163,0,0.011978259355590489,0.013490373227754664,0.012919541774260017,0.01070129786450468,0.01193776477426174,0.010674004962578268
77,-33.59447,150.25184,0,0.01536933684287037,0.013456171316953227,0.010537270103911386,0.008789741875119843,0.010347418633208517,0.012190093523100107
78,-34.071124,150.766272,0,0.012067031036152094,0.013447051035418916,0.013903648459021659,0.013322100338990402,0.013297525404191686,0.012171678747984032
79,-33.686454,150.679205,0,0.010628928923337281,0.013615780690052079,0.014345629027477652,0.013147633379232382,0.013306001369050927,0.010299586424156633
80,-33.84156,151.072878,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
81,-33.7025,150.565,0,0.014020008008507412,0.013505194283781361,0.013127533173772379,0.011232285797365812,0.012188692804502901,0.010047925810320327
82,-33.753662,151.102789,0,0.014922519502405864,0.013329624931026128,0.013624400939298025,0.014854375673690525,0.014187645150687132,0.013988530797551694
83,-33.5179,150.874,0,0.01104911529226339,0.01362490097158639,0.014150156976954273,0.01329555134058801,0.01364679069980109,0.011441255709695296
84,-33.62784,151.143971,0,0.015952270996920485,0.013372947123361876,0.013331670377100998,0.014143235042202957,0.014136781223303311,0.01425246620948845
85,-33.644319,151.135392,0,0.015952270996920485,0.013372947123361876,0.013331670377100998,0.014143235042202957,0.014136781223303311,0.01425246620948845
86,-33.688,151.092,0,0.01593155701297824,0.0133433056953467,0.013287376297559291,0.013983938776127665,0.013870592997568454,0.01358956045324453
87,-34.213301,150.797151,0,0.015413722683151172,0.013313663583293313,0.012765472722825123,0.012447867638973062,0.013017772786302116,0.014369087103304323
88,-33.680079,150.233845,0,0.012783122000871174,0.013547376868449205,0.011567595366414113,0.00926573356859981,0.010835712336093217,0.011355323652534405
89,-33.7198,151.05,0,0.015242097552427643,0.013345585594720726,0.013476108848984585,0.01419633190117727,0.013794298123771268,0.01352818130681148
90,-34.192192,150.602066,0,0.012072948556378332,0.013411709516949574,0.013469369349886497,0.011839127198640581,0.012697332078341127,0.011238701653876217
91,-33.617198,150.928735,0,0.011933873515309685,0.013561057632769779,0.013886316997903405,0.013525013060547581,0.013799383499231105,0.01275479168752114
92,-34.120812,151.134994,0,0.01626593152671603,0.013361546258415324,0.013296044339133969,0.015355023357016674,0.014494524518329046,0.01660332353573368
93,-33.673326,150.920987,0,0.011948668203592083,0.01350861515889972,0.013937349421035423,0.013934632030455474,0.01373665098303154,0.012564513166364056
94,-33.756195,150.623198,0,0.012067031036152094,0.013548517160155323,0.013793875220390134,0.012081865124547056,0.012768542593957027,0.010060202818105405
95,-33.775654,150.866907,0,0.0112029860868746,0.013460732483777708,0.014102010434490487,0.01384550121826446,0.01362475034278713,0.011858640829118534
96,-34.0381,150.77,0,0.01171786183413191,0.01346985276531202,0.013904612152506065,0.013206420528396996,0.013326346940004456,0.012331266959363053
97,-33.448264,150.231023,0,0.013803996327329636,0.013473272272353946,0.010170394652065418,0.007864306803864017,0.010049016247704393,0.012263748572475922
98,-33.700364,150.584106,0,0.013144126243343834,0.013518875048101935,0.013532923433023048,0.011801201033348998,0.012504048137004054,0.009961995594563292
99,-33.793578,151.038786,0,0.012496092975244113,0.013287442346358282,0.013917129190479499,0.014848689934822109,0.014224943668637689,0.014817161795944086
100,-34.239012,150.918201,0,0.0191658058332506,0.013224738615209576,0.012630665408246736,0.013088845092237294,0.01339925427623788,0.0156273805971858
101,-33.6336,150.292,0,0.016446432760235552,0.013434510562804463,0.010617191954681787,0.008981276405740406,0.010440668488559826,0.011404428369147774
102,-33.473,150.173,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
103,-33.620035,150.930192,0,0.011933873515309685,0.013561057632769779,0.013886316997903405,0.013525013060547581,0.013799383499231105,0.01275479168752114
104,-33.6338,150.291,0,0.01568595595523567,0.013442490552632653,0.010529565755821115,0.00877646646565427,0.010367764204162046,0.012048919718556391
105,-33.915421,150.98195,0,0.011830305371032072,0.013288581954026187,0.013870907723968975,0.014594571428535026,0.0140774403137817,0.014215638132379386
106,-34.04046,151.04573,0,0.014602941452384085,0.013252100827888942,0.01343567069888828,0.01484110515689598,0.014280895006038444,0.015179307009388354
107,-33.4769,150.173,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
108,-33.357613,150.163638,0,0.013120454387005275,0.013470992372979924,0.01012898934196138,0.007469858755204946,0.0099320292147216,0.012318993634385685
109,-34.08551,151.019588,0,0.015860540733789126,0.013288581954026187,0.01304279574434938,0.014010486636699584,0.013819729070184633,0.01470054053384744
110,-33.651856,150.606751,0,0.013549517391357459,0.013525716114300437,0.013391373152823249,0.01163621333925293,0.012407407692253338,0.009943580082885674
111,-33.879317,150.71266,0,0.010972179717414425,0.013524575138556101,0.014009568656977216,0.01295230543560133,0.013324654188501124,0.011619257223067305
112,-33.8356,151.061,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
113,-34.0522,150.528,0,0.012348140766119307,0.01341512970802972,0.012928208082573032,0.010934550835596841,0.012039490594472289,0.010624902087368751
114,-33.698746,150.365467,0,0.016570714178281966,0.013436790462178487,0.010978288134390748,0.009212634433964556,0.010649210590833501,0.01115890736404632
115,-33.69114,150.371159,0,0.016570714178281966,0.013436790462178487,0.010978288134390748,0.009212634433964556,0.010649210590833501,0.01115890736404632
116,-34.238695,150.734545,0,0.013667879158657303,0.013375227706774115,0.013244045333748105,0.01247821016416899,0.013094070711934944,0.012852999647624796
117,-33.50058,150.954526,0,0.01190724130096776,0.013578158588170497,0.013928683690476297,0.013416919165710774,0.013777343142217145,0.012533821751743675
118,-33.8066,151.133,0,0.015410763745494693,0.013288581954026187,0.013663881173448796,0.015408122491651927,0.0144419637703277,0.014596193701570474
119,-33.477,150.173,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
120,-33.7192,151.052,0,0.015242097552427643,0.013345585594720726,0.013476108848984585,0.01419633190117727,0.013794298123771268,0.01352818130681148
121,-33.840715,151.074228,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
122,-33.365771,150.1818,0,0.013120454387005275,0.013470992372979924,0.01012898934196138,0.007469858755204946,0.0099320292147216,0.012318993634385685
123,-33.932666,150.641492,0,0.010694028570016969,0.01354395667736906,0.014043270196744869,0.012557856021545691,0.013151715818117578,0.010821315429610666
124,-33.518,150.875,0,0.01104911529226339,0.01362490097158639,0.014150156976954273,0.01329555134058801,0.01364679069980109,0.011441255709695296
125,-33.757019,150.628479,0,0.011256249095211562,0.013559918025101874,0.01418289655649918,0.012846108304161292,0.013060160748826696,0.01019524069672198
126,-34.051147,151.025699,0,0.014910682686519778,0.013273761582037708,0.013185307984771926,0.014131855599652821,0.013921457942230826,0.01467598872796191
127,-34.2372,150.917,0,0.0191658058332506,0.013224738615209576,0.012630665408246736,0.013088845092237294,0.01339925427623788,0.0156273805971858
128,-33.5154,150.871,0,0.01104911529226339,0.01362490097158639,0.014150156976954273,0.01329555134058801,0.01364679069980109,0.011441255709695296
129,-33.704,150.988,0,0.012916279521713583,0.013459591508033372,0.013767875139943313,0.013936528793852244,0.013740041572430946,0.012711825106519537
130,-33.7298,151.125,0,0.01601145223565713,0.013325064448239865,0.013398113807429111,0.014308219322807611,0.013877374176367266,0.013454523679470268
131,-33.7818,151.01,0,0.013448909605083215,0.013364966449495468,0.013742838175227014,0.014446656880670814,0.013996058029967584,0.013927151651118642
132,-33.71759,150.375602,0,0.0161742001983245,0.013429950080018198,0.01133938431409971,0.00948381812167019,0.01091370301322938,0.010962491075558238
133,-33.705932,151.148717,0,0.01652336869017124,0.013354706560293252,0.01329700745486449,0.014234263755621212,0.014046920940072857,0.013669354374793654
134,-33.704068,151.14845,0,0.01652336869017124,0.013354706560293252,0.01329700745486449,0.014234263755621212,0.014046920940072857,0.013669354374793654
135,-33.5528,150.281,0,0.014789361981563456,0.013481252946220353,0.010694225613768402,0.008816291670003565,0.010403367936052175,0.011975262459495949
136,-33.355286,150.181783,0,0.013120454387005275,0.013470992372979924,0.01012898934196138,0.007469858755204946,0.0099320292147216,0.012318993634385685
137,-34.018829,150.90917,0,0.012348140766119307,0.013387767495350353,0.013644622903115612,0.013771541099756174,0.013770558911582692,0.013411559308153293
138,-33.6694,150.919,0,0.011948668203592083,0.01350861515889972,0.013937349421035423,0.013934632030455474,0.01373665098303154,0.012564513166364056
139,-33.706428,151.148149,0,0.01652336869017124,0.013354706560293252,0.01329700745486449,0.014234263755621212,0.014046920940072857,0.013669354374793654
140,-33.840416,151.07044,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
141,-34.033497,150.7396,0,0.011256249095211562,0.01349607400224705,0.013997051041249898,0.012990233876553858,0.013272093440499776,0.011877054867673065
142,-33.980893,151.079222,0,0.013895727655721167,0.013264641300503397,0.013600329401327793,0.015045911228358513,0.014372450075329323,0.01505040873950663
143,-33.756187,150.623267,0,0.012067031036152094,0.013548517160155323,0.013793875220390134,0.012081865124547056,0.012768542593957027,0.010060202818105405
144,-33.929797,150.63419,0,0.010694028570016969,0.01354395667736906,0.014043270196744869,0.012557856021545691,0.013151715818117578,0.010821315429610666
145,-33.473,150.173,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
146,-33.448264,150.231023,0,0.013803996327329636,0.013473272272353946,0.010170394652065418,0.007864306803864017,0.010049016247704393,0.012263748572475922
147,-33.6173,150.308,0,0.016008492587827206,0.013461872091445613,0.010659560958270229,0.00903627184864024,0.01044575488129821,0.01150877483314397
148,-34.23926,150.915261,0,0.018852146013628505,0.013232719289075982,0.012529556744666564,0.012648883597133474,0.01316358440693332,0.015160894075676133
149,-34.23891,150.918296,0,0.0191658058332506,0.013224738615209576,0.012630665408246736,0.013088845092237294,0.01339925427623788,0.0156273805971858
150,-33.906362,150.832376,0,0.01121778148533044,0.013484673137300498,0.013908462304412594,0.013344856948429728,0.01350946114770041,0.012355819870090894
151,-33.7389,150.469,0,0.015174039855808282,0.013474413248098283,0.01224260429909877,0.01024616567571813,0.011546111516127756,0.01036710370620145
152,-34.168289,150.591888,0,0.012072948556378332,0.013411709516949574,0.013469369349886497,0.011839127198640581,0.012697332078341127,0.011238701653876217
153,-33.952,151.136521,0,0.015176997728204595,0.013197377086568427,0.013625364055028543,0.015690684484077223,0.01449621726983238,0.015044271340456402
154,-33.836577,151.061878,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
155,-33.800629,150.674746,0,0.010904121665708342,0.013567898014930066,0.014122230665046413,0.012897309537569308,0.013219533709776977,0.010858144611562042
156,-34.196983,150.594284,0,0.012072948556378332,0.013411709516949574,0.013469369349886497,0.011839127198640581,0.012697332078341127,0.011238701653876217
157,-33.69304,150.324432,0,0.01721874638112152,0.013423110381896126,0.010515122486386643,0.008958520478999362,0.010376241186299835,0.011551741414145573
158,-33.768402,150.631837,0,0.011256249095211562,0.013559918025101874,0.01418289655649918,0.012846108304161292,0.013060160748826696,0.01019524069672198
159,-33.751158,151.119725,0,0.014922519502405864,0.013329624931026128,0.013624400939298025,0.014854375673690525,0.014187645150687132,0.013988530797551694
160,-33.3843,150.221,0,0.013620535445980188,0.0134687124736059,0.010173283999256977,0.007771383716492986,0.010050712457954789,0.01215326434114873
161,-33.398721,150.241636,0,0.013620535445980188,0.0134687124736059,0.010173283999256977,0.007771383716492986,0.010050712457954789,0.01215326434114873
162,-33.414249,150.223815,0,0.013620535445980188,0.0134687124736059,0.010173283999256977,0.007771383716492986,0.010050712457954789,0.01215326434114873
163,-33.756256,150.623104,0,0.012067031036152094,0.013548517160155323,0.013793875220390134,0.012081865124547056,0.012768542593957027,0.010060202818105405
164,-34.058833,150.774183,0,0.012067031036152094,0.013447051035418916,0.013903648459021659,0.013322100338990402,0.013297525404191686,0.012171678747984032
165,-33.413068,150.206169,0,0.013496255093193943,0.013448191327125037,0.009914257865597043,0.007352282750130008,0.009857429126984842,0.01268727330063401
166,-33.714539,151.082904,0,0.01601145223565713,0.013325064448239865,0.013398113807429111,0.014308219322807611,0.013877374176367266,0.013454523679470268
167,-33.447549,150.299122,0,0.014274486234306145,0.013500634485033311,0.01084444162452733,0.008706300556637802,0.01048983762988322,0.011238701653876217
168,-33.7042,150.988,0,0.012916279521713583,0.013459591508033372,0.013767875139943313,0.013936528793852244,0.013740041572430946,0.012711825106519537
169,-33.480712,150.699979,0,0.01152848236729606,0.013610079915559695,0.013922905573847066,0.012332187828379658,0.012941477912504929,0.00980240627834196
170,-33.8638,150.813,0,0.011282880599380042,0.013498353901621072,0.013920982808909351,0.013341064559466665,0.013461986792437446,0.012263751150441319
171,-33.756195,150.623277,0,0.012067031036152094,0.013548517160155323,0.013793875220390134,0.012081865124547056,0.012768542593957027,0.010060202818105405
172,-33.4748,150.172,0,0.013022805538387508,0.01347669246343409,0.010380313438546595,0.008057739121928772,0.010088012603551022,0.012404922745300409
173,-34.003515,151.066983,0,0.014602941452384085,0.013252100827888942,0.01343567069888828,0.01484110515689598,0.014280895006038444,0.015179307009388354
174,-33.833476,151.065576,0,0.013300956330698242,0.01329428272851857,0.013821801532297995,0.015002295910707097,0.014343627522238006,0.015031992859548243
175,-33.6636,150.283,0,0.01568595595523567,0.013442490552632653,0.010529565755821115,0.00877646646565427,0.010367764204162046,0.012048919718556391
176,-33.5175,150.874,0,0.01104911529226339,0.01362490097158639,0.014150156976954273,0.01329555134058801,0.01364679069980109,0.011441255709695296
177,-33.342,150.193082,0,0.013120454387005275,0.013470992372979924,0.01012898934196138,0.007469858755204946,0.0099320292147216,0.012318993634385685
178,-33.677646,150.601347,0,0.013144126243343834,0.013518875048101935,0.013532923433023048,0.011801201033348998,0.012504048137004054,0.009961995594563292
179,-33.457794,151.146862,0,0.01403480269678981,0.013535976003502653,0.01369854525119308,0.013938425557249012,0.014294458380914614,0.015130200451371128
180,-33.698702,150.365337,0,0.016570714178281966,0.013436790462178487,0.010978288134390748,0.009212634433964556,0.010649210590833501,0.01115890736404632
181,-33.841299,151.070067,0,0.013126372617404956,0.013190536704408139,0.013827577915665563,0.015123664873660334,0.014363973093191535,0.015836073156897418
182,-33.7078,150.292,0,0.01721874638112152,0.013423110381896126,0.010515122486386643,0.008958520478999362,0.010376241186299835,0.011551741414145573
183,-33.697014,150.557257,0,0.014020008008507412,0.013505194283781361,0.013127533173772379,0.011232285797365812,0.012188692804502901,0.010047925810320327
184,-33.778046,151.017206,0,0.013448909605083215,0.013364966449495468,0.013742838175227014,0.014446656880670814,0.013996058029967584,0.013927151651118642
185,-33.758179,150.626532,0,0.011256249095211562,0.013559918025101874,0.01418289655649918,0.012846108304161292,0.013060160748826696,0.01019524069672198
186,-33.37196,150.227202,0,0.012934033857825903,0.013504054676113457,0.010466974788415082,0.007936369817626394,0.010199912226516884,0.011649947164564602
187,-33.753337,150.862735,0,0.0112029860868746,0.013460732483777708,0.014102010434490487,0.01384550121826446,0.01362475034278713,0.011858640829118534
188,-34.199,150.543,0,0.011842142186918158,0.013399168360296905,0.013201677485667435,0.011461747517325382,0.012383669497343307,0.010974768083343316
189,-33.8637,150.813,0,0.011282880599380042,0.013498353901621072,0.013920982808909351,0.013341064559466665,0.013461986792437446,0.012263751150441319
190,-33.805873,151.047258,0,0.013300956330698242,0.01329428272851857,0.013821801532297995,0.015002295910707097,0.014343627522238006,0.015031992859548243
191,-33.717,150.951,0,0.01201080837998521,0.01347897304684633,0.013941201883957503,0.01407117168709144,0.013751910161246687,0.012969621646282986
192,-33.7853,150.648,0,0.011256249095211562,0.013559918025101874,0.01418289655649918,0.012846108304161292,0.013060160748826696,0.01019524069672198
193,-34.065186,150.730025,0,0.011525522719466134,0.01347897304684633,0.013989348426421291,0.013083154802046991,0.013258531082902154,0.011766570636345872
194,-33.699036,151.043868,0,0.015120775782211153,0.01338548759597633,0.013373078575974473,0.01386636106430702,0.013760387143384475,0.013448387016981585
195,-33.7832,150.963,0,0.012694350320309569,0.013334184729774176,0.013848760684198122,0.014344250431448134,0.01392145590767373,0.013988530797551694
196,-33.6814,151.104,0,0.01593155701297824,0.0133433056953467,0.013287376297559291,0.013983938776127665,0.013870592997568454,0.01358956045324453
197,-34.095552,150.979378,0,0.015250974720483805,0.01332164425715972,0.013078421204562523,0.013752579154940854,0.013680701680187882,0.014307707956871273
198,-33.929785,150.634186,0,0.010694028570016969,0.01354395667736906,0.014043270196744869,0.012557856021545691,0.013151715818117578,0.010821315429610666
199,-33.379674,150.210172,0,0.013620535445980188,0.0134687124736059,0.010173283999256977,0.007771383716492986,0.010050712457954789,0.01215326434114873
200,-34.052,150.529,0,0.012348140766119307,0.01341512970802972,0.012928208082573032,0.010934550835596841,0.012039490594472289,0.010624902087368751
