,latitude,longitude
95,-19.212899995655526,129.8108300056534
96,-17.057089994971243,133.4017600067932
97,-11.647249993254086,124.32419000391187
98,-14.338819994108427,119.16200000227332
99,-28.160929998495753,114.91496000092525
100,-13.239579993759513,134.54964000715756
101,-19.941979995886946,126.14632000449024
102,-11.063689993068856,134.6048600071751
103,-13.033099993693973,133.30358000676205
104,-20.109199995940024,120.72499000276943
105,-28.63401999864592,134.47056000713246
106,-17.21097999502009,126.17945000450075
107,-28.742849998680462,131.6302300062309
108,-15.96068999462323,134.36048000709752
109,-17.43368999509078,112.69841000022168
110,-13.867219993958734,126.60470000463573
111,-10.637039992933431,116.88998000155215
112,-22.97471999684958,125.81057000438366
113,-27.90169999841347,122.29758000326859
114,-27.165569998179812,113.36714000043395
115,-23.502399997017072,131.31843000613193
116,-17.253679995033643,119.45280000236562
117,-29.15280999881059,131.33959000613865
118,-23.546289997031003,120.35829000265304
119,-12.693099993586053,123.99688000380797
120,-27.384779998249392,116.18526000132846
121,-22.706439996764423,123.55712000366839
122,-14.785139994250095,131.6916300062504
123,-18.24804999534927,118.75441000214394
124,-19.335439995694422,116.84230000153701
125,-15.60827999451137,125.06681000414758
126,-19.962999995893618,121.41228000298759
127,-28.222739998515372,130.6103900059072
128,-17.691099995172486,128.4237100052131
129,-20.16822999595876,125.4559400042711
130,-13.668269993895585,124.23154000388246
131,-17.774049995198816,122.53658000334445
132,-20.34474999601479,118.46207000205115
133,-22.806039996796038,129.80118000565034
134,-26.995049998125687,125.04147000413954
135,-14.517359994165098,123.68327000370843
136,-11.215369993117001,119.33094000232694
137,-22.749419996778066,120.81234000279716
138,-15.712029994544302,125.90375000441324
139,-11.61093999324256,134.74075000721822
140,-18.441249995410594,112.95789000030405
141,-19.538379995758838,126.01539000444868
142,-26.363979997925377,123.30113000358713
143,-18.57024999545154,131.2552800061119
144,-10.94139999303004,128.98155000539018
145,-12.732019993598406,119.46380000236911
146,-24.683359997391925,122.10769000320832
147,-19.114509995624296,133.2322400067394
148,-24.895679997459318,115.33229000105771
149,-25.06152999751196,128.25180000515854
150,-15.890419994600926,129.9211000056884
151,-15.621309994515507,130.2651000057976
152,-15.258019994400193,115.14407000099797
153,-25.86098999776572,133.3888400067891
154,-21.92019999651486,112.52621000016703
155,-29.956979999065844,119.04029000223468
156,-11.33101999315371,115.7172200011799
157,-22.804479996795543,118.94567000220465
158,-16.577889994819138,127.71084000498684
159,-11.190149993108996,122.65904000338332
160,-19.653859995795493,112.32905000010444
161,-15.327869994422365,128.48152000523146
162,-24.044669997189196,120.7340300027723
163,-15.453929994462378,125.09692000415714
164,-18.58505999545624,133.4688000068145
165,-11.961229993353747,124.02958000381835
166,-26.544299997982613,130.9368100060108
167,-25.383699997614222,133.83668000693126
168,-14.599669994191224,131.2058800060962
169,-26.347529997920155,134.80251000723783
170,-21.587309996409196,133.4698000068148
171,-21.8116399964804,113.44896000045992
172,-14.139459994045147,113.63028000051747
173,-27.781439998375298,130.42384000584798
174,-14.817529994260376,133.9707400069738
175,-18.751199995508976,130.54408000588614
176,-22.550499996714926,129.12884000543693
177,-13.267489993768372,129.5730100055779
178,-12.033869993376804,131.53270000619995
179,-28.969179998752303,115.88425000123291
180,-17.82115999521377,119.85030000249179
181,-25.494919997649525,112.74272000023575
182,-13.192009993744414,115.35594000106522
183,-25.617949997688577,120.8764200028175
184,-25.98344999780459,126.26175000452687
185,-13.241969993760272,131.56444000621002
186,-23.937639997155223,122.7137800034007
187,-17.94610999525343,112.27594000008759
188,-25.420809997626,118.59271000209262
189,-24.62603999737373,116.61581000146512
190,-18.44658999541229,113.58787000050401
191,-25.032279997502677,121.91315000314657
192,-21.073109996245982,125.86451000440078
193,-16.661169994845572,120.44330000268002
194,-29.158569998812418,128.55090000525348
195,-21.884139996503414,134.92944000727812
196,-15.537919994489037,130.805090005969
197,-24.69975999739713,124.9143700040992
198,-12.034209993376912,128.19486000514047
199,-13.200089993746978,133.06155000668522
200,-21.436059996361188,119.38803000234506
201,-17.502949995112765,126.83042000470738
202,-12.691449993585529,119.80587000247769
203,-14.125589994040745,133.59464000685443
204,-22.221369996610456,115.14363000099783
205,-15.891509994601272,122.0011600031745
206,-17.76303999519532,126.34118000455209
207,-18.35812999538421,117.12626000162714
208,-25.173909997547632,125.8923000044096
209,-10.723909992961005,123.4673500036399
210,-10.581849992915913,127.47024000491047
211,-19.642549995791903,129.8246800056578
212,-14.906519994288622,129.87910000567507
213,-22.964529996846345,124.10169000384124
214,-17.340009995061045,121.97711000316687
215,-22.869139996816067,112.27387000008693
216,-29.76642999900536,131.86667000630595
217,-23.2750199969449,124.97507000411846
218,-26.36045999792426,115.28960000104416
219,-13.167279993736564,129.75419000563542
220,-28.50466999860486,122.01113000317767
221,-25.400599997619587,116.41335000140086
222,-14.070399994023226,126.91014000473268
223,-17.492929995109584,119.15675000227165
224,-20.412879996036416,122.29174000326674
225,-18.429589995406893,133.12534000670547
226,-18.520299995435686,117.38990000171083
227,-21.436419996361302,123.2827700035813
228,-18.92347999556366,124.28079000389809
229,-14.704299994224435,130.10747000574756
230,-22.289139996631967,116.15350000131838
231,-18.02143999527734,120.22488000261069
232,-17.54231999512526,131.90572000631835
233,-18.83491999553555,112.1093400000347
234,-15.450039994461143,126.92871000473858
235,-22.984889996852807,117.47764000173868
236,-24.37843999729514,121.60645000304922
237,-19.229319995660738,121.7705500031013
238,-12.71791999359393,119.59582000241102
239,-29.566239998941818,121.26628000294124
240,-29.527729998929594,121.55344000303239
241,-14.429449994137194,116.35966000138382
242,-26.74799999804727,119.70268000244494
243,-14.384049994122783,123.50031000365036
244,-18.393929995395574,118.27480000199171
245,-10.310369992829742,127.05027000477716
246,-16.425249994770688,113.49902000047581
247,-28.946099998744977,126.0498200044596
248,-25.502219997651842,113.40367000044554
249,-20.524489996071843,124.68947000402781
250,-17.85011999522296,128.04963000509437
251,-17.175839995008936,133.00614000666764
252,-19.65277999579515,122.82648000343647
253,-23.958729997161917,115.88651000123363
254,-25.209729997559002,126.63343000464485
255,-28.469309998593637,117.77299000183243
256,-27.942739998426497,121.3234700029594
257,-21.70712999644723,116.61328000146432
258,-20.68054999612138,118.628560002104
259,-18.170759995324737,130.0575500057317
260,-12.067449993387463,122.2509600032538
261,-10.226779992803209,133.4603400068118
262,-28.815859998703637,129.4580100055414
263,-16.66033999484531,113.11492000035389
264,-17.830289995216667,120.35466000265188
265,-28.4269799985802,129.13180000543787
266,-22.381779996661372,127.35855000487501
267,-16.332839994741356,123.95183000379367
268,-22.781079996788115,117.55652000176372
269,-22.991219996854817,130.5364200058837
270,-10.266899992815944,132.93727000664578
271,-22.908979996828712,121.60873000304994
272,-18.323559995373238,120.42965000267569
273,-22.449999996683026,133.68504000688313
274,-13.362959993798675,121.92262000314958
275,-27.437109998266003,119.40343000234995
276,-26.601269998000696,125.72080000435517
277,-16.054029994652858,114.6895700008537
278,-26.50670999797068,134.49676000714078
279,-20.70528999612923,124.95539000411222
280,-29.722839998991525,128.16760000513182
281,-22.853059996810963,120.87049000281561
282,-19.413999995719358,131.49243000618716
283,-26.02858999781892,115.58627000113833
284,-24.578769997358727,118.21023000197121
285,-15.511489994480648,131.32216000613312
286,-15.316299994418692,115.01488000095696
287,-28.23142999851813,132.71378000657484
288,-27.555849998303692,130.78642000596307
289,-13.411369993814041,123.31158000359045
290,-25.69618999771341,122.3284800032784
291,-26.59504999799872,117.76721000183059
292,-14.243849994078282,118.76555000214748
293,-23.095029996887767,121.123730002896
294,-21.04118999623585,125.63377000432754
295,-27.995909998443373,134.513240007146
296,-10.701279992953822,124.7902400040598
297,-26.847119998078732,127.84896000503068
298,-29.758289999002777,132.874960006626
299,-29.406469998891104,112.7072900002245
300,-13.639789993886545,134.1247700070227
301,-13.316009993783773,114.96728000094186
302,-23.720449997086284,115.79135000120343
303,-19.359709995702126,129.1410600054408
304,-20.97786999621575,114.76017000087612
305,-18.700749995492963,121.84917000312626
306,-24.928749997469815,117.63831000178968
307,-18.624239995468677,112.8610300002733
308,-15.228289994390757,119.70645000244613
309,-25.925279997786127,113.18344000037564
310,-12.61394999356093,118.6109200020984
311,-29.52263999892798,133.3967300067916
312,-10.758479992971978,130.61948000591008
313,-22.616999996736034,125.41269000425737
314,-22.86347999681427,117.10009000161884
315,-28.33538999855113,120.17422000259461
316,-25.661989997702555,114.3240800007377
317,-10.813139992989328,122.39248000329872
318,-15.391819994442663,132.49654000650588
319,-24.39198999729944,115.45622000109705
320,-16.09149999466475,116.25780000135148
321,-23.01680999686294,124.85158000407927
322,-29.674789998976273,120.5689600027199
323,-26.51662999797383,130.49523000587064
324,-14.593139994189151,119.73575000245543
325,-16.501759994794973,127.25305000484153
326,-28.715729998671854,121.27499000294401
327,-25.011789997496173,127.2280900048336
328,-10.356089992844254,126.26083000452658
329,-21.598369996412707,134.0648800070037
330,-29.29016999885419,133.99026000698
331,-29.159699998812776,119.79889000247547
332,-18.77073999551518,119.35051000233315
333,-19.601469995778864,132.54650000652174
334,-21.51759999638707,131.9679900063381
335,-19.497099995745735,130.29011000580553
336,-22.025919996548417,127.39509000488661
337,-16.838149994901748,126.27268000453034
338,-23.27514999694494,113.42019000045079
339,-27.881049998406915,113.8852400005984
340,-27.861859998400824,134.4237600071176
341,-26.671019998022835,122.3915000032984
342,-26.864389998084214,130.35376000582573
343,-23.010249996860857,119.86989000249801
344,-24.40017999730204,121.55256000303211
345,-10.744329992967486,120.83648000280482
346,-16.460889994782,114.44082000077475
347,-29.944759999061965,130.98202000602515
348,-22.172849996595055,127.02861000477029
349,-10.71308999295757,127.8055700050169
350,-16.61043999482947,129.46121000554243
351,-21.115549996259453,112.94257000029918
352,-15.484689994472141,117.60078000177776
353,-16.335229994742114,125.14870000417358
354,-15.07442999434192,126.34504000455331
355,-11.640439993251924,121.47042000300604
356,-18.31805999537149,113.42065000045093
357,-15.417659994450865,127.21729000483018
358,-18.718679995498654,126.00975000444689
359,-16.190839994696283,132.86445000662266
360,-15.967499994625392,123.360570003606
361,-29.40100999888937,121.93023000315199
362,-29.915209999052585,134.352560007095
363,-29.876899999040425,122.49393000333092
364,-23.314799996957525,121.71906000308496
365,-29.16115999881324,134.27465000707028
366,-16.209399994702174,122.45633000331898
367,-10.864889993005754,118.95279000220691
368,-12.479609993518288,126.40827000457338
369,-29.35156999887368,113.34549000042708
370,-16.246329994713896,126.14135000448866
371,-9.90218999270018,113.44458000045853
372,-23.13948999690188,115.18626000101136
373,-23.88564999713872,121.59391000304524
374,-23.54810999703158,112.78674000024972
375,-11.96249999335415,128.64974000528485
376,-15.533729994487707,131.91963000632276
377,-23.603579997049188,127.0834800047877
378,-26.673529998023632,115.7723500011974
379,-21.785869996472222,116.54972000144414
380,-16.988379994949433,134.75711000722342
381,-23.274189996944635,120.29534000263305
382,-25.498989997650817,134.66795000719512
383,-27.720459998355942,115.77008000119667
384,-19.052669995604667,129.08570000542323
385,-24.628449997374496,126.37106000456157
386,-11.798539993302107,116.76533000151258
387,-11.740589993283713,117.09449000161706
388,-25.737119997726403,127.9407200050598
389,-20.47321999605557,130.5732700058954
390,-17.55261999512853,122.51356000333715
391,-22.064569996560685,116.31007000136808
392,-16.90535999492308,119.31776000232276
393,-23.924479997151046,122.43332000331168
394,-13.778089993930443,118.67087000211743
395,-17.94402999525277,119.94938000252324
396,-17.975779995262847,114.15205000068309
397,-11.28791999314003,134.05676000700112
398,-10.908949993019739,127.61789000495733
399,-10.656329992939554,120.39785000266559
400,-29.568279998942465,133.98858000697948
401,-12.999359993683264,129.6347500055975
402,-11.198559993111665,123.87886000377051
403,-27.31129999822607,126.70284000466688
404,-21.90850999651115,122.60835000336724
405,-21.364819996338575,122.38915000329766
406,-26.121509997848413,117.75796000182766
407,-16.1971899946983,116.9960000015858
408,-21.328879996327167,126.74719000468096
409,-13.080389993708984,115.88510000123318
410,-17.435969995091504,124.02850000381801
411,-11.516949993212727,121.18727000291616
412,-27.147469998174067,128.69215000529832
413,-13.348629993794127,115.31062000105084
414,-10.61913999292775,118.41564000203641
415,-18.49403999542735,131.23585000610572
416,-13.370769993801154,122.39163000329845
417,-14.573249994182838,133.9971900069822
418,-13.683299993900356,120.24425000261684
419,-14.248919994079891,119.91475000251225
420,-16.101459994667913,129.54762000556985
421,-13.54191999385548,133.46202000681234
422,-24.806419997430986,118.03590000191588
423,-24.15932999722559,114.37344000075336
424,-24.986709997488212,127.7529300050002
425,-17.780969995201012,125.43530000426455
426,-19.747149995825104,133.82148000692644
427,-25.701989997715252,128.15219000512693
428,-24.0128599971791,132.58015000653242
429,-21.406459996351792,127.04540000477562
430,-22.42174999667406,130.73814000594774
431,-21.1859499962818,128.40998000520875
432,-22.25338999662062,125.436730004265
433,-23.9772599971678,121.13681000290015
434,-19.01111999559148,127.76955000500547
435,-19.757929995828526,124.20487000387399
436,-13.072599993706511,115.4160600010843
437,-14.765889994243985,124.30343000390528
438,-28.72456999867466,126.22029000451371
439,-23.51436999702087,134.34513000709265
440,-10.028229992740187,115.09016000098086
441,-29.356129998875126,134.4063800071121
442,-23.673539997071394,120.43666000267791
443,-25.527939997660006,133.60861000685887
444,-13.909779993972244,127.9451100050612
445,-24.346439997284982,130.39481000583876
446,-21.569859996403657,119.58436000240738
447,-24.530399997343373,130.93699000601086
448,-24.22982999724797,134.29888000707797
449,-24.38269999729649,114.17502000069038
450,-15.98456999463081,133.20060000672936
451,-16.827199994898272,122.39820000330053
452,-17.186079995012186,117.88174000186694
453,-24.23736999725036,130.9110000060026
454,-17.39064999507712,134.3847000071052
455,-10.750329992969391,129.24770000547466
456,-11.77003999329306,125.16815000417975
457,-21.389429996346387,132.84580000661674
458,-22.283219996630088,113.97205000062596
459,-27.597039998316767,117.6752300018014
460,-18.11440999530685,120.29243000263213
461,-26.427149997945428,129.5184800055606
462,-18.376109995389918,131.18438000608938
463,-26.445099997951125,128.22858000515117
464,-20.887049996186924,118.94179000220342
465,-16.541869994807705,118.21354000197226
466,-20.7877299961554,121.62882000305632
467,-23.51498999702107,133.9458500069659
468,-24.260949997257846,113.06018000033652
469,-16.40776999476514,129.31702000549666
470,-26.145999997856187,114.70205000085767
471,-23.292139996950333,115.0364100009638
472,-28.318619998545806,129.06317000541608
473,-24.843969997442905,113.7967300005703
474,-10.897409993016076,133.7520600069044
475,-26.13787999785361,119.09793000225298
476,-29.836519999027608,127.70345000498449
477,-24.550129997349636,116.98512000158235
478,-16.347429994745987,121.61800000305288
479,-15.740179994553237,116.7726400015149
480,-14.283899994090994,131.59503000621973
481,-26.86525999808449,131.47318000618105
482,-10.935339993028116,123.43641000363007
483,-28.653349998652054,115.56233000113073
484,-17.482759995106356,133.19017000672605
485,-11.509709993210429,119.67370000243574
486,-23.015699996862587,116.54746000144343
487,-25.798909997746016,114.79088000088586
488,-26.516549997973804,130.64239000591735
489,-11.80128999330298,124.1529200038575
490,-22.88042999681965,122.58855000336095
491,-25.81079999774979,133.03319000667622
492,-17.163269995004946,131.6569700062394
493,-26.38878999793325,130.17929000577035
494,-13.722749993912878,127.18155000481883
495,-14.669109994213265,133.62393000686373
496,-28.053599998461685,128.73598000531223
497,-17.04311999496681,127.19320000482253
498,-25.91551999778303,128.21299000514622
499,-14.814659994259465,122.69842000339582
500,-23.461669997004144,132.40418000647657
501,-29.59566999895116,112.1943800000617
502,-14.94333999430031,118.07389000192794
503,-12.337459993473168,119.413040002353
504,-11.005619993050423,128.79688000533156
505,-22.386109996662746,126.39546000456932
506,-19.33744999569506,116.51676000143368
507,-12.110519993401134,126.52664000461095
508,-24.646059997380085,123.61578000368701
509,-25.024649997500255,123.29548000358534
510,-14.850389994270806,112.05542000001759
511,-28.198589998507707,131.16822000608425
512,-23.68133999707387,125.32572000422977
513,-15.439629994457839,128.0116100050823
514,-27.408579998256947,117.22301000165785
515,-16.463889994782953,130.79083000596447
516,-11.33649999315545,118.38894000202794
517,-27.644379998331793,118.04404000191846
518,-13.683019993900267,134.55695000715988
519,-13.665169993894601,130.64903000591946
520,-13.103809993716418,112.95384000030276
521,-25.2346099975669,118.45130000204773
522,-12.092029993395265,131.40863000616056
523,-25.164019997544493,121.85581000312837
524,-20.573269996087326,121.29615000295072
525,-18.983249995582632,126.82560000470585
526,-13.58211999386824,117.33779000169429
527,-13.801719993937944,117.8267900018495
528,-13.232369993757224,117.58500000177276
529,-20.578119996088866,120.62700000273833
530,-26.300839997905335,130.91179000600286
531,-21.160109996273597,126.82268000470492
532,-19.302179995683865,128.30421000517518
533,-27.005499998129004,123.40116000361888
534,-16.785529994885046,126.945790004744
535,-18.783859995519343,132.465440006496
536,-25.95546999779571,116.56051000144757
537,-21.008149996225363,124.29575000390284
538,-21.18897999628276,112.92189000029262
539,-23.20211999692176,112.07439000002361
540,-25.424279997627103,122.90482000346134
541,-22.491289996696132,127.75574000500109
542,-18.373669995389143,121.14166000290169
543,-23.214559996925708,119.76645000246518
544,-18.181089995328016,133.16235000671722
545,-26.474609997960492,131.1951200060928
546,-20.232139995979047,113.02556000032553
547,-17.118599994990767,114.91138000092411
548,-12.962159993671456,119.4631200023689
549,-11.139129993092801,133.17999000672282
550,-12.567709993546252,117.54806000176103
551,-25.65636999770077,116.17041000132375
552,-22.10323999657296,129.74131000563133
553,-29.24001999883827,113.9457300006176
554,-22.91221999682974,113.52334000048353
555,-27.368029998244076,115.11292000098808
556,-22.55501999671636,119.81555000248076
557,-24.47206999732486,122.3851700032964
558,-12.428659993502116,117.475490001738
559,-27.18004999818441,120.8694800028153
560,-24.805059997430554,132.63137000654868
561,-19.960809995892923,119.47079000237133
562,-23.27114999694367,130.82510000597534
563,-14.672519994214348,125.64486000433106
564,-16.643539994839976,133.9095400069544
565,-13.063889993703746,121.8918100031398
566,-29.039999998774782,128.40119000520596
567,-18.69481999549108,112.32084000010184
568,-12.038629993378315,115.82045000121266
569,-18.7348899955038,112.68275000021671
570,-11.223269993119509,122.63171000337465
571,-16.882879994915946,132.59620000653752
572,-24.909349997463657,114.23957000071087
573,-18.54579999544378,112.87462000027762
574,-14.832899994265254,130.99646000602974
575,-26.128759997850715,116.51594000143342
576,-26.820719998070352,113.03851000032964
577,-15.28308999440815,114.49820000079296
578,-17.041789994966386,134.91947000727495
579,-16.410429994765984,119.50591000238248
580,-17.78360999520185,114.50739000079588
581,-18.32349999537322,133.64979000687194
582,-27.040059998139974,127.77859000500834
583,-29.611509998956187,132.14180000639328
584,-17.743109995188995,132.96267000665384
585,-17.86608999522803,133.39517000679112
586,-25.756059997732415,117.62066000178407
587,-26.71015999803526,119.55206000239713
588,-13.124459993722972,130.7543600059529
589,-14.244779994078577,122.6041400033659
590,-17.903759995239987,129.60151000558696
591,-22.329309996644717,130.7877800059635
592,-14.383609994122644,132.85279000661896
593,-26.368129997926694,128.0276500050874
594,-29.721069998990963,133.39971000679256
595,-26.783799998058633,119.8717600024986
596,-18.48281999542379,114.797600000888
597,-29.6187999989585,124.78075000405678
598,-14.738319994235233,121.91110000314592
599,-22.3409099966484,113.35902000043137
600,-29.821159999022733,126.18912000450382
601,-26.674349998023892,121.42373000299122
602,-14.837029994266565,120.68890000275798
603,-16.58794999482233,126.26863000452906
604,-14.70352999422419,115.42820000108816
605,-26.68990999802883,130.83009000597693
606,-19.702729995811005,114.71962000086324
607,-18.512759995433292,128.27166000516485
608,-13.501429993842628,128.68052000529462
609,-14.004479994002303,113.80322000057237
610,-17.212689995020632,129.3042300054926
611,-18.13982999531492,119.45926000236767
612,-29.013649998766418,125.84205000439366
613,-14.789019994251326,128.74995000531666
614,-12.243719993443413,124.54953000398339
615,-24.12851999721581,130.23620000578842
616,-11.477919993200338,124.71206000403498
617,-13.107929993717725,117.27126000167317
618,-18.50216999542993,131.92425000632423
619,-20.07018999592764,124.4068600039381
620,-10.475249992882077,127.51427000492444
621,-29.38247999888349,128.88734000536027
622,-19.199009995651117,132.79267000659988
623,-25.70273999771549,127.5226400049271
624,-25.051499997508778,119.55507000239808
625,-11.109489993083393,125.28397000421651
626,-28.030389998454318,112.16453000005222
627,-27.14577999817353,126.45863000458937
628,-15.85974999459119,127.0752800047851
629,-19.76707999583143,128.34045000518668
630,-10.815589992990105,119.13151000226364
631,-14.364859994116692,130.905970006001
632,-28.36730999856126,127.48937000491654
633,-19.87365999586526,113.74562000055408
634,-21.125919996262745,132.75793000658885
635,-20.39669999603128,124.00347000381007
636,-22.34371999664929,119.35770000233543
637,-26.892719998093206,130.67607000592804
638,-17.554519995129134,134.88006000726244
639,-25.17919999754931,132.8507200066183
640,-21.9326099965188,117.00305000158804
641,-15.405509994447009,133.82970000692904
642,-26.98176999812147,113.3962700004432
643,-26.525179997976544,116.56981000145052
644,-23.15716999690749,112.08742000002775
645,-24.945279997475062,123.66352000370216
646,-15.500479994477153,133.30141000676136
647,-17.828189995216,123.21402000355948
648,-20.08933999593372,116.85930000154241
649,-25.629849997692354,131.0152800060357
650,-17.515269995116675,122.96691000348105
651,-13.137019993726959,114.67290000084841
652,-25.738569997726863,113.51580000048114
653,-29.603159998953537,125.09009000415497
654,-26.28903999790159,118.97756000221477
655,-22.775949996786487,128.5081400052399
656,-25.512349997655058,123.12388000353087
657,-12.878689993644961,133.3109500067644
658,-22.657359996748845,115.97767000126257
659,-16.13918999467989,121.34062000296484
660,-11.871459993325253,126.6389300046466
661,-28.725239998674873,131.44192000617113
662,-19.767469995831554,114.72283000086426
663,-11.425139993183585,113.04348000033121
664,-22.018759996546144,114.6965000008559
665,-28.76819999868851,129.374760005515
666,-27.32597999823073,119.5441000023946
667,-26.994499998125512,116.80993000152674
668,-20.366719996021764,129.74698000563313
669,-14.095309994031133,125.21820000419564
670,-14.048969994016424,130.5187700058781
671,-29.354079998874475,126.95377000474653
672,-15.334669994424523,129.4923000055523
673,-17.923859995246367,132.00112000634863
674,-12.559799993543741,131.2225300061015
675,-26.415079997941596,129.14063000544067
676,-23.01756999686318,133.3683300067826
677,-18.204939995335586,126.9609300047488
678,-10.012459992735181,134.9120500072726
679,-23.865099997132198,129.5257500055629
680,-15.62698999451731,116.91261000155933
681,-19.87699999586632,119.89768000250683
682,-28.768039998688458,133.2401300067419
683,-15.412619994449265,114.76524000087772
684,-24.953129997477554,120.25055000261884
685,-20.744609996141712,114.20623000070029
686,-28.09195999847386,118.50595000206508
687,-19.562789995766586,128.21772000514773
688,-12.102919993398721,122.35505000328683
689,-14.190359994061303,118.05504000192195
690,-26.76053999805125,113.41351000044867
691,-25.100889997524455,125.63687000432853
692,-29.211259998829142,124.03741000382084
693,-21.35972999633696,123.12349000353075
694,-27.481909998280223,113.49974000047604
695,-28.584419998630175,125.80832000438295
696,-29.548209998936095,123.78875000374191
697,-22.58598999672619,122.44612000331574
698,-26.63394999801107,117.27772000167522
699,-9.91434999270404,117.42718000172266
700,-27.05340999814421,118.46258000205131
701,-19.006419995589987,132.36819000646514
702,-20.592759996093513,115.78801000120237
703,-25.51777999765678,131.28487000612128
704,-17.79860999520661,132.58593000653426
705,-16.934409994932302,118.79261000215607
706,-15.988329994632004,127.95754000506514
707,-20.388649996028725,134.2066900070487
708,-18.270489995356392,119.98351000253408
709,-20.935689996202363,112.5456600001732
710,-28.776779998691232,118.65141000211125
711,-29.290409998854265,125.56896000430697
712,-17.5040099951131,122.60701000336681
713,-14.864159994275177,128.91526000536913
714,-10.37935999285164,117.83545000185225
715,-27.81266999838521,129.0086800053988
716,-28.38251999856609,122.13626000321739
717,-21.736189996456453,128.54755000525242
718,-26.115619997846544,126.73603000467742
719,-12.471619993515752,133.816930006925
720,-26.06484999783043,116.06226000128942
721,-12.745469993602676,113.3972300004435
722,-29.41079999889248,125.83518000439147
723,-11.706929993273029,128.5370900052491
724,-19.58655999577413,130.48824000586842
725,-22.159369996590776,112.6830400002168
726,-24.179639997232037,127.28408000485138
727,-29.0220999987691,116.18186000132738
728,-26.056889997827902,133.68976000688463
729,-11.41998999318195,131.11814000606836
730,-12.045929993380632,123.06993000351375
731,-20.317069996006005,124.22162000387931
732,-14.258569994082954,121.1281700028974
733,-20.707529996129942,114.06623000065585
734,-25.734769997725657,112.5169700001641
735,-11.597949993238437,132.81613000660732
736,-17.511359995115434,112.15826000005023
