,id,decimalLongitude,decimalLatitude,key,aet_mean,pet_mean,ppt_mean,srad_mean,tmax_mean,tmin_mean,vap_mean
160,1651,151.502,-33.1407,160,77.78333,119.6,88.45,199.21666,23.786669,13.835001,1.4708333
161,1652,151.365,-33.325,161,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
162,1653,151.631,-33.1084,162,78.65,120.38333,89.26667,200.18333,23.565002,14.143335,1.4818336
163,1654,151.365,-33.3249,163,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
164,1655,151.633956517625,-33.0279885442214,164,76.28333,120.85,85.816666,200.11667,23.745003,14.013335,1.4773333
165,1656,151.185,-33.1066,165,64.38333,109.45,70.51667,198.48334,23.243338,11.320002,1.3036667
166,1657,151.196567747581,-32.5267868840019,166,49.166668,119.083336,51.533333,204.33333,25.595001,11.718335,1.3071666
167,1658,151.466624373711,-33.2928675134045,167,,,,,,,
168,1659,151.469,-33.2921,168,,,,,,,
169,1660,151.419860059536,-33.320808922903,169,79.46667,117.083336,92.75,198.31667,23.626669,13.566669,1.4648334
170,1661,151.419792333759,-33.3209283650232,170,79.46667,117.083336,92.75,198.31667,23.626669,13.566669,1.4648334
171,1662,151.467280437661,-33.2397476290162,171,78.916664,115.816666,91.6,198.38333,23.51,13.643334,1.4599999
172,1663,151.419779425628,-33.3209255151761,172,79.46667,117.083336,92.75,198.31667,23.626669,13.566669,1.4648334
173,1664,151.419247593872,-33.3207332343173,173,79.46667,117.083336,92.75,198.31667,23.626669,13.566669,1.4648334
174,1665,151.365,-33.3251,174,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
175,1666,151.365,-33.3247,175,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
176,1667,151.370316473908,-32.7878420055218,176,51.916668,118.416664,54.45,201.9,24.896667,12.055002,1.3585
177,1668,151.197568048131,-32.526296542763,177,49.166668,119.083336,51.533333,204.33333,25.595001,11.718335,1.3071666
178,1669,151.433606657681,-33.3939532044905,178,83.25,116.71667,98.583336,197.7,23.390005,13.513335,1.4456666
179,1670,150.901,-32.9662,179,56.65,111.083336,60.883335,200.86667,23.976667,10.735002,1.2585
180,1671,151.331432154543,-33.2574801240426,180,74.36667,111.166664,85.23333,197.13333,23.196665,12.341669,1.372
181,1672,151.334,-33.262,181,75.76667,113.03333,87.25,197.56667,23.433336,12.755002,1.4081665
182,1673,151.333955442674,-33.2621439826053,182,75.76667,113.03333,87.25,197.56667,23.433336,12.755002,1.4081665
183,1674,151.592785743638,-32.9859759088063,183,73.3,120.183334,80.8,199.96666,23.921669,13.633333,1.4708332
184,1675,150.901063922933,-32.9661970027098,184,56.65,111.083336,60.883335,200.86667,23.976667,10.735002,1.2585
185,1676,151.524,-32.6982,185,58.683334,118.583336,61.55,201.76666,24.888334,12.636669,1.3873333
186,1677,151.365,-33.3243,186,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
187,1678,151.621649024138,-32.9193975530141,187,71.683334,118.416664,78.55,199.83333,23.955004,13.483335,1.4646666
188,1679,151.592705860362,-32.986183512556,188,73.3,120.183334,80.8,199.96666,23.921669,13.633333,1.4708332
189,1680,151.679477607973,-32.838581227728,189,71.38333,118.76667,78.25,200.75,23.971668,13.478334,1.4663332
190,1681,151.468016859285,-33.2921617152479,190,,,,,,,
191,1682,151.407100361801,-33.0587680927023,191,69.8,113.75,76.816666,198.41667,23.605001,12.5233345,1.3966668
192,1683,151.407087529497,-33.058777783006,192,69.8,113.75,76.816666,198.41667,23.605001,12.5233345,1.3966668
193,1684,151.64,-32.8336,193,68.566666,116.95,73.916664,200.5,24.151669,13.175001,1.4418334
194,1685,151.258,-33.3982,194,77.55,111.816666,90.5,195.96666,22.965,12.258334,1.3734998
195,1686,151.466863090313,-33.2926588040155,195,,,,,,,
196,1687,151.467192834384,-33.2925170241234,196,,,,,,,
197,1688,151.468276279188,-33.2920288620827,197,,,,,,,
198,1689,151.468,-33.292,198,,,,,,,
199,1690,151.358,-33.4182,199,80.95,115.6,95.38333,196.58333,23.686668,13.211667,1.4466667
200,1691,151.555789463399,-33.1777514985789,200,79.2,119.166664,91.05,199.56667,23.498335,14.031668,1.4783334
201,1692,151.285120614945,-33.4459562095405,201,78.083336,113.71667,90.85,196.3,23.263338,12.500002,1.3996665
202,1693,151.365,-33.3248,202,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
203,1694,151.427710633866,-33.0790396314422,203,70.2,115.55,77.26667,198.96666,23.859999,12.963334,1.434
204,1695,151.298,-33.4316,204,79.7,115.683334,92.98333,196.3,23.541666,12.918335,1.4241666
205,1696,151.393031058945,-33.4572429359233,205,82.75,114.71667,98.683334,196.9,23.49,13.346667,1.4451665
206,1697,151.310355356731,-33.2496714746007,206,72.3,112.38333,81.75,197.9,23.476667,12.4400015,1.3848335
207,1698,151.34822336971,-32.6804062491587,207,52.833332,118.333336,55.433334,202.26666,25.066668,12.043336,1.3474998
208,1699,151.297,-33.4976,208,80.0,117.48333,93.166664,197.06667,23.703337,13.170001,1.4381665
209,1700,151.366,-33.3247,209,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
210,1701,151.434,-32.9653,210,74.55,111.28333,83.98333,197.63333,22.525003,11.65,1.3253332
211,1702,151.3,-33.3074,211,75.75,111.15,87.7,196.83333,23.133333,12.385001,1.3764999
212,1703,151.640964380087,-32.9288659069191,212,74.21667,118.666664,82.26667,199.3,23.941671,13.778336,1.4623333
213,1704,151.685,-33.014,213,76.566666,120.933334,86.45,200.55,23.720003,14.138334,1.4836669
214,1705,151.364,-33.3244,214,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
215,1706,151.365,-33.3246,215,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
216,1707,151.581,-32.9851,216,71.55,118.5,78.416664,199.85,23.803337,13.315001,1.4564999
217,1708,151.638531927161,-32.9367013788157,217,74.21667,118.666664,82.26667,199.3,23.941671,13.778336,1.4623333
218,1709,151.201773845417,-33.2947619497132,218,72.35,111.23333,82.2,196.81667,22.883333,11.645001,1.3346668
219,1710,151.482,-33.3642,219,82.73333,120.1,96.6,198.68333,23.633335,14.053334,1.4721667
220,1711,151.481,-33.3641,220,82.73333,120.1,96.6,198.68333,23.633335,14.053334,1.4721667
221,1712,151.445653959334,-32.7039435767063,221,54.933334,119.28333,57.55,202.65,25.016668,12.383335,1.3728333
222,1713,151.156811043761,-32.9374389443853,222,55.7,113.38333,58.666668,200.66667,24.18,11.345001,1.3128333
223,1714,151.445712566125,-32.7038849552247,223,54.933334,119.28333,57.55,202.65,25.016668,12.383335,1.3728333
224,1715,151.374924257539,-33.3569559641493,224,80.25,113.88333,94.51667,197.18333,23.368336,13.111669,1.4331669
225,1716,151.46726768478,-33.2925604842913,225,,,,,,,
226,1717,151.565909783851,-33.054697434592,226,74.816666,120.433334,83.433334,199.93333,23.81667,13.731668,1.4715002
227,1718,151.633,-32.7601,227,67.7,117.23333,72.53333,200.71666,24.315002,13.101667,1.4308335
228,1719,151.365,-33.3242,228,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
229,1720,151.364,-33.3246,229,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
230,1721,151.310233381761,-33.2473719682352,230,72.3,112.38333,81.75,197.9,23.476667,12.4400015,1.3848335
231,1722,151.544155636943,-32.7165713534065,231,61.15,117.816666,64.28333,201.11667,24.76,12.895001,1.4068334
232,1723,150.736,-33.4928,232,59.233334,113.5,63.35,199.41667,24.263334,11.058333,1.2891668
233,1724,151.365,-33.3241,233,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
234,1725,151.638554977394,-32.9366802564198,234,74.21667,118.666664,82.26667,199.3,23.941671,13.778336,1.4623333
235,1726,151.466892259337,-33.2933675777477,235,,,,,,,
236,1727,151.364,-33.3254,236,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
237,1728,151.370140537761,-32.7881128667228,237,51.916668,118.416664,54.45,201.9,24.896667,12.055002,1.3585
238,1729,150.883,-33.4439,238,59.3,117.05,63.116665,199.48334,24.418333,11.714999,1.346
239,1730,150.883,-33.4423,239,59.3,117.05,63.116665,199.48334,24.418333,11.714999,1.346
240,1731,150.883,-33.4424,240,59.3,117.05,63.116665,199.48334,24.418333,11.714999,1.346
241,1732,151.370118577174,-32.7879975317351,241,51.916668,118.416664,54.45,201.9,24.896667,12.055002,1.3585
242,1733,151.370122935764,-32.7879878087275,242,51.916668,118.416664,54.45,201.9,24.896667,12.055002,1.3585
243,1734,151.365,-33.324,243,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
244,1735,151.406754101325,-33.2369344454332,244,75.55,113.583336,86.833336,197.8,23.615004,13.061669,1.4308332
245,1736,151.290214744364,-32.7724084171267,245,52.95,117.433334,55.533333,201.76666,24.783335,11.7750025,1.3216666
246,1737,150.744869588083,-33.4968113294183,246,59.233334,113.5,63.35,199.41667,24.263334,11.058333,1.2891668
247,1738,150.743693607068,-33.4963913541599,247,59.233334,113.5,63.35,199.41667,24.263334,11.058333,1.2891668
248,1739,151.081,-32.9872,248,59.15,110.35,63.433334,199.93333,23.633333,10.931668,1.2671666
249,1740,151.592746546658,-32.9860871410677,249,73.3,120.183334,80.8,199.96666,23.921669,13.633333,1.4708332
250,1741,151.463,-33.4011,250,83.86667,119.28333,98.61667,198.35,23.591671,13.901668,1.4656669
251,1742,151.427855221696,-33.0788522539968,251,70.2,115.55,77.26667,198.96666,23.859999,12.963334,1.434
252,1743,151.305,-33.4474,252,79.7,115.683334,92.98333,196.3,23.541666,12.918335,1.4241666
253,1744,150.744873443759,-33.4965004027202,253,59.233334,113.5,63.35,199.41667,24.263334,11.058333,1.2891668
254,1745,151.364,-33.3245,254,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
255,1746,150.744819045207,-33.4965606266945,255,59.233334,113.5,63.35,199.41667,24.263334,11.058333,1.2891668
256,1747,151.365,-33.3238,256,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
257,1748,151.366,-33.3248,257,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
258,1749,151.365,-33.3239,258,77.48333,112.55,90.416664,196.75,23.260004,12.676668,1.4001664
259,1750,151.370059568576,-32.7880122419752,259,51.916668,118.416664,54.45,201.9,24.896667,12.055002,1.3585
