,id,decimalLongitude,decimalLatitude,key,aet_mean,pet_mean,ppt_mean,srad_mean,tmax_mean,tmin_mean,vap_mean
102,102,145.124,-38.0059,102,48.966667,110.833336,51.866665,179.15,20.226665,10.471667,1.1631665
103,103,144.885,-37.8656,103,39.666668,115.433334,41.833332,179.35,20.65,10.561669,1.1399999
104,104,145.222935062037,-37.8384473640824,104,59.05,110.816666,64.1,178.38333,20.69167,10.246668,1.1055
105,105,145.081,-37.9419,105,49.866665,115.88333,52.733334,177.75,20.731667,10.825001,1.1391667
106,106,145.21,-37.8557,106,59.05,110.816666,64.1,178.38333,20.69167,10.246668,1.1055
107,107,145.477058304098,-38.411896414733,107,58.866665,102.1,65.23333,177.05,19.563335,10.31,1.1933333
108,108,145.321,-37.9088,108,66.5,104.51667,75.03333,177.83333,19.704998,9.398334,1.0773332
109,109,145.202614669876,-37.9120187848943,109,57.766666,112.416664,61.633335,178.33333,20.635004,10.425001,1.1146667
110,110,145.285536974138,-37.9471241211611,110,60.8,107.95,65.71667,178.23334,20.178335,9.963333,1.107
111,111,145.076,-38.3387,111,57.65,100.55,65.65,176.06667,18.696667,10.303334,1.1385
112,112,145.533,-37.7315,112,67.683334,102.9,77.833336,180.31667,20.248335,9.003335,1.0765
113,113,145.202351287143,-37.8574333386848,113,58.316666,111.45,62.666668,178.4,20.625002,10.296667,1.1048332
114,114,145.213430654393,-37.8423158638532,114,59.05,110.816666,64.1,178.38333,20.69167,10.246668,1.1055
115,115,144.940349506349,-38.3501801966115,115,55.2,99.433334,62.483334,175.96666,18.389997,10.318334,1.1429999
116,116,144.807287135244,-37.8646375888769,116,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
117,117,144.80736582087,-37.8649768574418,117,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
118,118,145.250631300868,-37.8791607823576,118,59.55,109.0,64.1,178.16667,20.523333,10.135001,1.1093334
119,119,145.116987135396,-37.6619007205941,119,50.5,111.13333,53.6,179.95,20.430002,9.590001,1.0681666
120,120,145.117049329118,-37.6619352959447,120,50.5,111.13333,53.6,179.95,20.430002,9.590001,1.0681666
121,121,145.247023310648,-37.6540781418212,121,55.75,107.8,61.3,180.05,20.29,9.290002,1.0638334
122,122,145.352493049712,-37.7696223417649,122,64.083336,105.416664,72.48333,178.81667,20.286665,9.470001,1.0776666
123,123,144.878472280577,-37.8646847169989,123,39.666668,115.433334,41.833332,179.35,20.65,10.561669,1.1399999
124,124,145.506,-38.0803,124,61.016666,104.833336,65.71667,178.06667,20.205004,9.806666,1.1406667
125,125,145.502,-38.083,125,61.016666,104.833336,65.71667,178.06667,20.205004,9.806666,1.1406667
126,126,145.5,-38.0825,126,61.016666,104.833336,65.71667,178.06667,20.205004,9.806666,1.1406667
127,127,144.824262445684,-37.8571028809926,127,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
128,128,145.503,-38.0802,128,61.016666,104.833336,65.71667,178.06667,20.205004,9.806666,1.1406667
129,129,145.333481224331,-37.9246527692133,129,65.51667,102.96667,73.45,178.05,19.69,9.390001,1.0866667
130,130,145.203001596753,-37.9221795537588,130,57.433334,113.7,61.0,178.01666,20.735003,10.630002,1.1251667
131,131,145.502965569113,-37.8644055963728,131,68.833336,100.55,78.78333,179.05,19.8,8.893334,1.0873334
132,132,145.210478464095,-37.9164551343859,132,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
133,133,145.210440000097,-37.9164474833579,133,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
134,134,145.128218466551,-37.5324536674074,134,50.583332,107.816666,54.683334,180.76666,20.100004,8.888336,1.0304999
135,135,145.121721117413,-38.2516362889242,135,54.583332,103.583336,60.083332,176.76666,19.298334,10.393335,1.1466666
136,136,145.156228607656,-37.7378217364082,136,53.933334,112.28333,57.416668,179.56667,20.895,10.185001,1.1
137,137,145.218944521756,-37.8383045364524,137,59.05,110.816666,64.1,178.38333,20.69167,10.246668,1.1055
138,138,145.344716403769,-37.9408901464547,138,65.51667,102.96667,73.45,178.05,19.69,9.390001,1.0866667
139,139,145.204562487632,-37.9171438911259,139,57.433334,113.7,61.0,178.01666,20.735003,10.630002,1.1251667
140,140,145.207553858371,-37.917152963618,140,57.433334,113.7,61.0,178.01666,20.735003,10.630002,1.1251667
141,141,145.21073175416,-37.9163863695728,141,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
142,142,145.765550723435,-37.7078166604393,142,71.95,89.28333,112.76667,177.91667,16.671667,6.1783347,0.92933327
143,143,144.895375747084,-37.7790667997662,143,39.35,118.933334,41.55,178.55,21.005001,10.668335,1.1196666
144,144,144.828770852545,-37.8566637519896,144,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
145,145,144.827566176864,-37.8573295220415,145,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
146,146,145.198,-37.8977,146,57.766666,112.416664,61.633335,178.33333,20.635004,10.425001,1.1146667
147,147,145.172008540873,-37.6942937058049,147,55.183334,108.23333,60.066666,179.61667,20.365,9.520002,1.0788332
148,148,144.995231693746,-37.7087667910733,148,45.216667,116.03333,47.783333,178.61667,20.818336,10.361668,1.1043334
149,149,145.696175638722,-37.7574654808621,149,74.96667,95.2,101.36667,178.58333,18.506666,7.586667,1.0126667
150,150,144.805369097874,-37.8640930122119,150,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
151,151,145.21241636084,-38.343903630862,151,54.383335,102.2,59.05,177.65,19.416666,10.555001,1.1833333
152,152,145.154495897811,-38.1987109755318,152,55.216667,105.36667,59.716667,177.16667,19.548338,10.2766695,1.1478333
153,153,145.372718245922,-37.8444737795141,153,74.566666,99.51667,93.4,176.86667,18.426668,8.270001,1.0146667
154,154,145.372427587074,-37.844051584684,154,74.566666,99.51667,93.4,176.86667,18.426668,8.270001,1.0146667
155,155,145.079059023545,-37.6401285175585,155,48.9,112.48333,51.65,179.65,20.58,9.780001,1.0695
156,156,145.234126495333,-37.6371740643286,156,55.75,107.8,61.3,180.05,20.29,9.290002,1.0638334
157,157,145.234139571102,-37.6371472003289,157,55.75,107.8,61.3,180.05,20.29,9.290002,1.0638334
158,158,145.111691618891,-37.7956901756655,158,54.316666,115.083336,57.533333,178.61667,20.860003,10.5250025,1.107
159,159,144.907608283819,-37.8295034543032,159,39.85,119.51667,42.05,178.16667,21.000002,10.778335,1.1329999
160,160,144.902711659805,-37.8338060947487,160,39.666668,115.433334,41.833332,179.35,20.65,10.561669,1.1399999
161,161,145.107850106568,-37.6274204207935,161,50.5,111.13333,53.6,179.95,20.430002,9.590001,1.0681666
162,162,145.206,-37.9171,162,57.433334,113.7,61.0,178.01666,20.735003,10.630002,1.1251667
163,163,145.075257243724,-38.4207410272569,163,57.283333,100.75,65.28333,177.01666,18.84167,10.723336,1.1706666
164,164,145.653,-38.2501,164,60.1,103.4,65.48333,178.06667,20.081667,9.880002,1.1616668
165,165,145.154414571637,-38.198742529185,165,55.216667,105.36667,59.716667,177.16667,19.548338,10.2766695,1.1478333
166,166,145.024500126154,-38.4722422901899,166,55.35,100.26667,62.483334,177.71666,18.696669,10.883333,1.1691668
167,167,145.468,-38.4189,167,59.1,102.53333,65.73333,176.88333,19.588335,10.36667,1.1895
168,168,144.807527049888,-37.8639116941612,168,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
169,169,145.469,-38.419,169,59.1,102.53333,65.73333,176.88333,19.588335,10.36667,1.1895
170,170,144.940308435024,-38.3502099942773,170,55.2,99.433334,62.483334,175.96666,18.389997,10.318334,1.1429999
171,171,145.65335217618,-38.250149558932,171,60.1,103.4,65.48333,178.06667,20.081667,9.880002,1.1616668
172,172,145.468,-38.4187,172,59.1,102.53333,65.73333,176.88333,19.588335,10.36667,1.1895
173,173,145.31388726099,-38.2215380575864,173,55.016666,106.55,58.6,178.38333,19.976667,10.438335,1.1838335
174,174,145.524,-37.7734,174,66.666664,102.416664,75.75,180.1,20.303335,9.125001,1.0873333
175,175,145.525,-37.774,175,66.666664,102.416664,75.75,180.1,20.303335,9.125001,1.0873333
176,176,145.007768087224,-37.7896317467445,176,47.283333,117.28333,49.966667,178.31667,21.026667,10.616668,1.1166667
177,177,145.654,-38.2503,177,60.1,103.4,65.48333,178.06667,20.081667,9.880002,1.1616668
178,178,144.940416645394,-38.3501764247551,178,55.2,99.433334,62.483334,175.96666,18.389997,10.318334,1.1429999
179,179,144.807421211883,-37.8655823672862,179,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
180,180,145.293626646081,-37.7065813075023,180,60.366665,105.666664,67.86667,179.93333,20.243336,9.251668,1.0678333
181,181,145.482875565202,-38.2071079407243,181,57.466667,106.53333,61.5,178.16667,20.18667,10.183334,1.1815
182,182,145.210725618066,-37.9164222019655,182,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
183,183,145.209352123961,-37.9168397697292,183,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
184,184,145.127800958829,-38.1777093011011,184,55.216667,105.36667,59.716667,177.16667,19.548338,10.2766695,1.1478333
185,185,145.291794234034,-37.6931376998503,185,57.583332,107.066666,63.633335,179.98334,20.383335,9.395001,1.0775
186,186,144.902609939833,-37.7884181960318,186,39.35,118.933334,41.55,178.55,21.005001,10.668335,1.1196666
187,187,145.115813668952,-37.5190384313814,187,47.666668,108.21667,50.5,180.65,20.206667,9.018334,1.0353333
188,188,145.399,-38.2229,188,56.066666,107.05,59.766666,178.45,20.08667,10.341668,1.1865001
189,189,145.652915423726,-38.2497376419328,189,60.1,103.4,65.48333,178.06667,20.081667,9.880002,1.1616668
190,190,145.469,-38.4189,190,59.1,102.53333,65.73333,176.88333,19.588335,10.36667,1.1895
191,191,145.469,-38.4191,191,59.1,102.53333,65.73333,176.88333,19.588335,10.36667,1.1895
192,192,145.113047724725,-37.7530170372108,192,52.4,115.13333,55.433334,179.2,21.031668,10.51167,1.1091666
193,193,145.037626521797,-37.7251102030629,193,48.366665,115.55,51.1,178.35,20.848333,10.336669,1.1015
194,194,144.975,-37.7323,194,45.216667,116.03333,47.783333,178.61667,20.818336,10.361668,1.1043334
195,195,145.322,-37.9284,195,62.183334,105.15,68.083336,178.13333,19.965002,9.675002,1.0998333
196,196,145.078430967541,-37.6406617742382,196,48.9,112.48333,51.65,179.65,20.58,9.780001,1.0695
197,197,145.078387549282,-37.640729919111,197,48.9,112.48333,51.65,179.65,20.58,9.780001,1.0695
198,198,145.227483166517,-37.9163886281084,198,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
199,199,145.22748811184,-37.9165045917387,199,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
200,200,145.0933674065,-37.8720465453688,200,54.1,115.083336,57.316666,178.38333,20.855,10.616668,1.1140001
201,201,144.940281445295,-38.3503395785003,201,55.2,99.433334,62.483334,175.96666,18.389997,10.318334,1.1429999
202,202,145.524356765808,-37.7737147640789,202,66.666664,102.416664,75.75,180.1,20.303335,9.125001,1.0873333
203,203,145.23257349702,-37.953425562206,203,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
204,204,145.137469376632,-38.122488210964,204,51.366665,107.65,54.5,178.43333,19.99,10.393336,1.1664999
205,205,145.227458188446,-37.9163957946356,205,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
206,206,144.895175985921,-37.7789440467003,206,39.35,118.933334,41.55,178.55,21.005001,10.668335,1.1196666
207,207,145.2891852483,-37.7008079699985,207,57.583332,107.066666,63.633335,179.98334,20.383335,9.395001,1.0775
208,208,145.294161603829,-37.7631789464679,208,61.1,107.316666,67.816666,178.86667,20.538336,9.763333,1.0858333
209,209,145.175886455533,-37.6960657503003,209,55.183334,108.23333,60.066666,179.61667,20.365,9.520002,1.0788332
210,210,144.907420054271,-37.8295979744008,210,39.85,119.51667,42.05,178.16667,21.000002,10.778335,1.1329999
211,211,145.089866724686,-37.7489996058712,211,52.066666,114.05,55.05,179.45,20.963337,10.325002,1.1015
212,212,144.940346069769,-38.3501937333852,212,55.2,99.433334,62.483334,175.96666,18.389997,10.318334,1.1429999
213,213,144.986135065691,-38.3443730464562,213,56.45,99.316666,64.45,175.7,18.388332,10.236668,1.1369998
214,214,145.007632407995,-37.7895220771033,214,47.283333,117.28333,49.966667,178.31667,21.026667,10.616668,1.1166667
215,215,145.095,-37.7287,215,52.066666,114.05,55.05,179.45,20.963337,10.325002,1.1015
216,216,145.112,-37.7957,216,54.316666,115.083336,57.533333,178.61667,20.860003,10.5250025,1.107
217,217,145.17180544513,-38.130305268457,217,55.416668,106.583336,59.416668,177.33333,19.823336,10.335003,1.1476666
218,218,145.139598665243,-38.1009292716697,218,51.366665,107.65,54.5,178.43333,19.99,10.393336,1.1664999
219,219,144.974316863991,-37.7328562538215,219,45.216667,116.03333,47.783333,178.61667,20.818336,10.361668,1.1043334
220,220,145.431,-37.9306,220,72.61667,100.083336,84.083336,177.78334,19.213337,8.850001,1.0704999
221,221,145.125,-38.038,221,48.966667,110.833336,51.866665,179.15,20.226665,10.471667,1.1631665
222,222,145.305,-37.961,222,58.983334,107.183334,62.966667,177.98334,20.236666,10.028335,1.1193333
223,223,145.103391645397,-38.2800018732695,223,54.583332,103.583336,60.083332,176.76666,19.298334,10.393335,1.1466666
224,224,145.131189125095,-37.9950613679498,224,52.5,114.166664,55.666668,178.53334,20.718334,10.771668,1.1468333
225,225,144.94,-38.3685,225,55.2,99.433334,62.483334,175.96666,18.389997,10.318334,1.1429999
226,226,145.073191942782,-38.41581523422,226,57.016666,100.333336,64.933334,176.73334,18.766666,10.538334,1.1578332
227,227,145.226678587632,-37.915269811673,227,57.8,110.73333,61.683334,178.43333,20.646667,10.313335,1.1173333
228,228,145.227251658351,-37.9164501931871,228,57.016666,111.0,60.633335,178.7,20.603336,10.395001,1.1256667
229,229,144.981625211063,-37.7619579382867,229,44.866665,118.25,47.3,177.75,20.991669,10.638336,1.1193333
230,230,144.993439713905,-37.7128140776459,230,45.216667,116.03333,47.783333,178.61667,20.818336,10.361668,1.1043334
231,231,144.993257371378,-37.7127679345857,231,45.216667,116.03333,47.783333,178.61667,20.818336,10.361668,1.1043334
232,232,145.08,-37.6683,232,49.933334,114.36667,52.716667,179.4,20.763332,10.093335,1.0858332
233,233,145.653,-38.2502,233,60.1,103.4,65.48333,178.06667,20.081667,9.880002,1.1616668
234,234,145.194266234335,-37.6357652167295,234,53.2,109.183334,57.516666,180.3,20.450005,9.463334,1.0736667
235,235,145.27523531533,-37.9442556968974,235,60.8,107.95,65.71667,178.23334,20.178335,9.963333,1.107
236,236,144.896554229916,-37.7787281899134,236,39.35,118.933334,41.55,178.55,21.005001,10.668335,1.1196666
237,237,145.235426193238,-37.6390032051482,237,55.75,107.8,61.3,180.05,20.29,9.290002,1.0638334
238,238,145.305,-37.9612,238,58.983334,107.183334,62.966667,177.98334,20.236666,10.028335,1.1193333
239,239,145.295,-37.9561,239,62.183334,105.15,68.083336,178.13333,19.965002,9.675002,1.0998333
240,240,145.15312487273,-37.6930610323676,240,53.1,110.4,56.75,179.93333,20.616669,9.820003,1.0893333
241,241,145.342,-38.212,241,55.583332,106.71667,59.15,178.3,20.021667,10.355001,1.1851667
242,242,145.238383412496,-37.7406919515112,242,56.416668,107.9,61.416668,179.78334,20.48667,9.653335,1.0916668
243,243,145.238386765258,-37.7406528918424,243,56.416668,107.9,61.416668,179.78334,20.48667,9.653335,1.0916668
244,244,145.238306969539,-37.7405650914067,244,56.416668,107.9,61.416668,179.78334,20.48667,9.653335,1.0916668
245,245,144.826403111153,-37.8583437146848,245,37.716667,117.98333,39.733334,178.65,20.838337,10.731668,1.1306667
246,246,145.12052259275,-38.3770217787218,246,55.4,101.21667,62.166668,177.31667,19.058332,10.630002,1.1721667
247,247,145.121323544295,-38.376300172081,247,55.4,101.21667,62.166668,177.31667,19.058332,10.630002,1.1721667
248,248,145.121369345321,-38.3762702595303,248,55.4,101.21667,62.166668,177.31667,19.058332,10.630002,1.1721667
249,249,145.121159827075,-38.3773177242553,249,55.4,101.21667,62.166668,177.31667,19.058332,10.630002,1.1721667
250,250,144.981552958754,-37.7619313905421,250,44.866665,118.25,47.3,177.75,20.991669,10.638336,1.1193333
251,251,144.981409016841,-37.7618275537159,251,44.866665,118.25,47.3,177.75,20.991669,10.638336,1.1193333
252,252,144.979857020215,-38.3455136139303,252,56.45,99.316666,64.45,175.7,18.388332,10.236668,1.1369998
253,253,145.385,-37.7689,253,67.95,103.3,78.71667,179.03334,19.935,9.091669,1.0669999
